"State","Metal.Level","variable","value","year","age"
"IL","Gold","50",509.260501818182,"2015",50
"IL","Platinum","50",555.43,"2015",50
"IL","Silver","50",442.619544846051,"2015",50
"IN","Bronze","50",384.509751295337,"2015",50
"IN","Catastrophic","50",304.522121212121,"2015",50
"IN","Gold","50",610.340290827741,"2015",50
"IN","Silver","50",474.526320109439,"2015",50
"KS","Bronze","50",289.894874715262,"2015",50
"KS","Catastrophic","50",210.619296296296,"2015",50
"KS","Gold","50",417.543290548425,"2015",50
"KS","Platinum","50",510.877427184466,"2015",50
"KS","Silver","50",351.613745532523,"2015",50
"LA","Bronze","50",352.742306425041,"2015",50
"LA","Catastrophic","50",261.524117647059,"2015",50
"LA","Gold","50",518.387811023622,"2015",50
"LA","Platinum","50",580.134020979021,"2015",50
"LA","Silver","50",460.678204283361,"2015",50
"ME","Bronze","50",417.852946428571,"2015",50
"ME","Catastrophic","50",335.1890625,"2015",50
"ME","Gold","50",640.5684375,"2015",50
"ME","Silver","50",498.79,"2015",50
"MI","Bronze","50",333.357402234637,"2015",50
"MI","Catastrophic","50",269.179766536965,"2015",50
"MI","Gold","50",526.8426124197,"2015",50
"MI","Platinum","50",520.796666666667,"2015",50
"MI","Silver","50",442.540756646217,"2015",50
"MO","Bronze","50",355.976418485238,"2015",50
"MO","Catastrophic","50",246.711133004926,"2015",50
"MO","Gold","50",560.893804100228,"2015",50
"MO","Silver","50",441.245647743814,"2015",50
"MS","Bronze","50",431.807458100559,"2015",50
"MS","Catastrophic","50",337.88425,"2015",50
"MS","Gold","50",615.855559006211,"2015",50
"MS","Platinum","50",488.995,"2015",50
"MS","Silver","50",520.029636871508,"2015",50
"MT","Bronze","50",312.281517857143,"2015",50
"MT","Catastrophic","50",279.996785714286,"2015",50
"MT","Gold","50",436.601479591837,"2015",50
"MT","Platinum","50",432.997142857143,"2015",50
"MT","Silver","50",373.867892857143,"2015",50
"NC","Bronze","50",364.603183760684,"2015",50
"NC","Catastrophic","50",257.941764705882,"2015",50
"NC","Gold","50",532.961884422111,"2015",50
"NC","Platinum","50",609.148828125,"2015",50
"NC","Silver","50",446.306253196931,"2015",50
"ND","Bronze","50",338.028,"2015",50
"ND","Catastrophic","50",272.762533333333,"2015",50
"ND","Gold","50",463.3275,"2015",50
"ND","Silver","50",412.742,"2015",50
"NE","Bronze","50",341.625344376635,"2015",50
"NE","Catastrophic","50",247.920915492958,"2015",50
"NE","Gold","50",451.780182767624,"2015",50
"NE","Platinum","50",439.080430107527,"2015",50
"NE","Silver","50",399.040639175258,"2015",50
"NH","Bronze","50",335.004,"2015",50
"NH","Catastrophic","50",267.88,"2015",50
"NH","Gold","50",499.715,"2015",50
"NH","Silver","50",404.643333333333,"2015",50
"NJ","Bronze","50",470.065887096774,"2015",50
"NJ","Catastrophic","50",370.92843373494,"2015",50
"NJ","Gold","50",624.050725806452,"2015",50
"NJ","Platinum","50",814.62,"2015",50
"NJ","Silver","50",521.544285714286,"2015",50
"OH","Bronze","50",367.864256292906,"2015",50
"OH","Catastrophic","50",261.75007751938,"2015",50
"OH","Gold","50",513.110108695652,"2015",50
"OH","Platinum","50",396.57,"2015",50
"OH","Silver","50",438.648730569948,"2015",50
"OK","Bronze","50",283.700532374101,"2015",50
"OK","Catastrophic","50",246.80063583815,"2015",50
"OK","Gold","50",448.051148255814,"2015",50
"OK","Platinum","50",532.362803030303,"2015",50
"OK","Silver","50",360.614696531792,"2015",50
"PA","Bronze","50",324.784863123994,"2015",50
"PA","Catastrophic","50",253.24618705036,"2015",50
"PA","Gold","50",440.285024570025,"2015",50
"PA","Platinum","50",455.846577540107,"2015",50
"PA","Silver","50",373.393278538813,"2015",50
"SC","Bronze","50",369.252314285714,"2015",50
"SC","Catastrophic","50",325.674736842105,"2015",50
"SC","Gold","50",509.016762295082,"2015",50
"SC","Silver","50",437.319328621908,"2015",50
"SD","Bronze","50",455.508181818182,"2015",50
"SD","Catastrophic","50",335.088737373737,"2015",50
"SD","Gold","50",624.350517676768,"2015",50
"SD","Platinum","50",548.276818181818,"2015",50
"SD","Silver","50",510.068006993007,"2015",50
"TN","Bronze","50",258.152680901542,"2015",50
"TN","Catastrophic","50",287.955652173913,"2015",50
"TN","Gold","50",433.974071322437,"2015",50
"TN","Platinum","50",512.24901826484,"2015",50
"TN","Silver","50",336.079313016529,"2015",50
"TX","Bronze","50",304.416272040302,"2015",50
"TX","Catastrophic","50",290.062780748663,"2015",50
"TX","Gold","50",481.107164532954,"2015",50
"TX","Platinum","50",452.2285,"2015",50
"TX","Silver","50",401.906609941782,"2015",50
"UT","Bronze","50",304.486072144289,"2015",50
"UT","Catastrophic","50",275.197391304348,"2015",50
"UT","Gold","50",421.502764976959,"2015",50
"UT","Platinum","50",324.42,"2015",50
"UT","Silver","50",369.486918429003,"2015",50
"VA","Bronze","50",1055.60598168871,"2015",50
"VA","Catastrophic","50",1053.55670932358,"2015",50
"VA","Gold","50",1023.70985849057,"2015",50
"VA","Platinum","50",659.075,"2015",50
"VA","Silver","50",851.735917874396,"2015",50
"WI","Bronze","50",385.460958139535,"2015",50
"WI","Catastrophic","50",310.285637860082,"2015",50
"WI","Gold","50",578.150424076607,"2015",50
"WI","Platinum","50",721.229733333333,"2015",50
"WI","Silver","50",461.855283933518,"2015",50
"WV","Bronze","50",319.622363636364,"2015",50
"WV","Catastrophic","50",287.523454545455,"2015",50
"WV","Gold","50",461.947563636364,"2015",50
"WV","Silver","50",381.956363636364,"2015",50
"WY","Bronze","50",545.891413043478,"2015",50
"WY","Catastrophic","50",497.517826086957,"2015",50
"WY","Gold","50",693.425565217391,"2015",50
"WY","Platinum","50",748.741086956522,"2015",50
"WY","Silver","50",610.425043478261,"2015",50
"AK","Bronze","60",768.567639257294,"2015",60
"AK","Catastrophic","60",611,"2015",60
"AK","Gold","60",1071.64655172414,"2015",60
"AK","Silver","60",927.474801061008,"2015",60
"AL","Bronze","60",412.822571428571,"2015",60
"AL","Catastrophic","60",354.898714285714,"2015",60
"AL","Gold","60",658.755547445256,"2015",60
"AL","Platinum","60",787.324857142857,"2015",60
"AL","Silver","60",523.933722627737,"2015",60
"AR","Bronze","60",552.133,"2015",60
"AR","Catastrophic","60",395.346756756757,"2015",60
"AR","Gold","60",807.059266055046,"2015",60
"AR","Silver","60",697.677033898305,"2015",60
"AZ","Bronze","60",578.316654545455,"2015",60
"AZ","Catastrophic","60",440.752142857143,"2015",60
"AZ","Gold","60",803.182655826558,"2015",60
"AZ","Platinum","60",679.318305084746,"2015",60
"AZ","Silver","60",694.821006711409,"2015",60
"DE","Bronze","60",546.355,"2015",60
"DE","Catastrophic","60",400.91,"2015",60
"DE","Gold","60",770.923333333333,"2015",60
"DE","Platinum","60",895.54,"2015",60
"DE","Silver","60",648.51,"2015",60
"FL","Bronze","60",575.353645276292,"2015",60
"FL","Catastrophic","60",454.508581560284,"2015",60
"FL","Gold","60",748.636517241379,"2015",60
"FL","Platinum","60",818.394214992928,"2015",60
"FL","Silver","60",675.610063424947,"2015",60
"GA","Bronze","60",607.805633802817,"2015",60
"GA","Catastrophic","60",451.600392857143,"2015",60
"GA","Gold","60",888.37796437659,"2015",60
"GA","Platinum","60",700.182580645161,"2015",60
"GA","Silver","60",728.34832247557,"2015",60
"IA","Bronze","60",497.709057279236,"2015",60
"IA","Catastrophic","60",399.978092909535,"2015",60
"IA","Gold","60",700.226398852224,"2015",60
"IA","Platinum","60",839.22252559727,"2015",60
"IA","Silver","60",618.599090909091,"2015",60
"IL","Bronze","60",505.66310515873,"2015",60
"IL","Catastrophic","60",403.440796178344,"2015",60
"IL","Gold","60",773.867869090909,"2015",60
"IL","Platinum","60",844.0608,"2015",60
"IL","Silver","60",672.59624497992,"2015",60
"IN","Bronze","60",584.328538860104,"2015",60
"IN","Catastrophic","60",462.793636363636,"2015",60
"IN","Gold","60",927.496286353468,"2015",60
"IN","Silver","60",721.11268125855,"2015",60
"KS","Bronze","60",440.523621867882,"2015",60
"KS","Catastrophic","60",320.057537037037,"2015",60
"KS","Gold","60",634.496254375729,"2015",60
"KS","Platinum","60",776.329029126214,"2015",60
"KS","Silver","60",534.312008577555,"2015",60
"LA","Bronze","60",536.026392092257,"2015",60
"LA","Catastrophic","60",397.41068627451,"2015",60
"LA","Gold","60",787.740692913386,"2015",60
"LA","Platinum","60",881.56993006993,"2015",60
"LA","Silver","60",700.044612850082,"2015",60
"ME","Bronze","60",634.966160714286,"2015",60
"ME","Catastrophic","60",509.35375,"2015",60
"ME","Gold","60",973.40984375,"2015",60
"ME","Silver","60",757.958125,"2015",60
"MI","Bronze","60",506.56905027933,"2015",60
"MI","Catastrophic","60",409.044124513619,"2015",60
"MI","Gold","60",800.587708779443,"2015",60
"MI","Platinum","60",791.395833333333,"2015",60
"MI","Silver","60",672.482985685072,"2015",60
"MO","Bronze","60",540.94026957638,"2015",60
"MO","Catastrophic","60",374.902955665025,"2015",60
"MO","Gold","60",852.332824601367,"2015",60
"MO","Silver","60",670.515618631732,"2015",60
"MS","Bronze","60",656.176787709497,"2015",60
"MS","Catastrophic","60",513.47225,"2015",60
"MS","Gold","60",935.85549689441,"2015",60
"MS","Platinum","60",743.1,"2015",60
"MS","Silver","60",790.24,"2015",60
"MT","Bronze","60",474.472544642857,"2015",60
"MT","Catastrophic","60",425.735833333333,"2015",60
"MT","Gold","60",663.358265306122,"2015",60
"MT","Platinum","60",657.984285714286,"2015",60
"MT","Silver","60",568.13425,"2015",60
"NC","Bronze","60",554.051346153846,"2015",60
"NC","Catastrophic","60",391.964294117647,"2015",60
"NC","Gold","60",809.886281407035,"2015",60
"NC","Platinum","60",925.6625,"2015",60
"NC","Silver","60",678.205537084399,"2015",60
"ND","Bronze","60",513.666,"2015",60
"ND","Catastrophic","60",414.489333333333,"2015",60
"ND","Gold","60",704.0725,"2015",60
"ND","Silver","60",627.202,"2015",60
"NE","Bronze","60",519.133295553618,"2015",60
"NE","Catastrophic","60",376.736302816901,"2015",60
"NE","Gold","60",686.523211488251,"2015",60
"NE","Platinum","60",667.222688172043,"2015",60
"NE","Silver","60",606.380639175258,"2015",60
"NH","Bronze","60",509.072,"2015",60
"NH","Catastrophic","60",407.07,"2015",60
"NH","Gold","60",759.365,"2015",60
"NH","Silver","60",614.893333333333,"2015",60
"NJ","Bronze","60",714.312096774193,"2015",60
"NJ","Catastrophic","60",563.657228915663,"2015",60
"NJ","Gold","60",948.305483870968,"2015",60
"NJ","Platinum","60",1237.89,"2015",60
"NJ","Silver","60",792.537916666667,"2015",60
"OH","Bronze","60",559.006029748284,"2015",60
"OH","Catastrophic","60",397.755,"2015",60
"OH","Gold","60",779.720891304348,"2015",60
"OH","Platinum","60",602.625,"2015",60
"OH","Silver","60",666.569352331606,"2015",60
"OK","Bronze","60",431.120762589928,"2015",60
"OK","Catastrophic","60",375.006473988439,"2015",60
"OK","Gold","60",680.862543604651,"2015",60
"OK","Platinum","60",808.976590909091,"2015",60
"OK","Silver","60",547.98823699422,"2015",60
"PA","Bronze","60",493.572866344605,"2015",60
"PA","Catastrophic","60",384.856834532374,"2015",60
"PA","Gold","60",669.076572481572,"2015",60
"PA","Platinum","60",692.734064171123,"2015",60
"PA","Silver","60",567.421899543379,"2015",60
"SC","Bronze","60",561.115,"2015",60
"SC","Catastrophic","60",494.892105263158,"2015",60
"SC","Gold","60",773.500081967213,"2015",60
"SC","Silver","60",664.549134275618,"2015",60
"SD","Bronze","60",692.190681818182,"2015",60
"SD","Catastrophic","60",509.203787878788,"2015",60
"SD","Gold","60",948.760189393939,"2015",60
"SD","Platinum","60",833.157727272727,"2015",60
"SD","Silver","60",775.099160839161,"2015",60
"TN","Bronze","60",392.285599051008,"2015",60
"TN","Catastrophic","60",437.576956521739,"2015",60
"TN","Gold","60",659.463736998514,"2015",60
"TN","Platinum","60",778.415616438356,"2015",60
"TN","Silver","60",510.70472107438,"2015",60
"TX","Bronze","60",462.591204030227,"2015",60
"TX","Catastrophic","60",440.78564171123,"2015",60
"TX","Gold","60",731.091635846373,"2015",60
"TX","Platinum","60",687.1895,"2015",60
"TX","Silver","60",610.745781459919,"2015",60
"UT","Bronze","60",429.399599198397,"2015",60
"UT","Catastrophic","60",388.09052173913,"2015",60
"UT","Gold","60",594.418156682028,"2015",60
"UT","Platinum","60",457.51,"2015",60
"UT","Silver","60",521.072703927492,"2015",60
"VA","Bronze","60",1604.08773143438,"2015",60
"VA","Catastrophic","60",1600.99606946984,"2015",60
"VA","Gold","60",1555.58347877358,"2015",60
"VA","Platinum","60",1001.535,"2015",60
"VA","Silver","60",1294.23683574879,"2015",60
"WI","Bronze","60",585.74551627907,"2015",60
"WI","Catastrophic","60",471.508600823045,"2015",60
"WI","Gold","60",878.555964432285,"2015",60
"WI","Platinum","60",1095.97982222222,"2015",60
"WI","Silver","60",701.833123268698,"2015",60
"WV","Bronze","60",485.698181818182,"2015",60
"WV","Catastrophic","60",436.912545454545,"2015",60
"WV","Gold","60",701.974,"2015",60
"WV","Silver","60",580.420136363636,"2015",60
"WY","Bronze","60",829.558369565217,"2015",60
"WY","Catastrophic","60",756.068043478261,"2015",60
"WY","Gold","60",1053.73339130435,"2015",60
"WY","Platinum","60",1137.78391304348,"2015",60
"WY","Silver","60",927.617565217391,"2015",60
"AK","Bronze","10",179.89124668435,"2016",10
"AK","Catastrophic","10",143,"2016",10
"AK","Gold","10",250.814655172414,"2016",10
"AK","Silver","10",217.018567639257,"2016",10
"AL","Bronze","10",96.5887142857143,"2016",10
"AL","Catastrophic","10",83.0371428571429,"2016",10
"AL","Gold","10",154.130437956204,"2016",10
"AL","Platinum","10",184.213857142857,"2016",10
"AL","Silver","10",122.587518248175,"2016",10
"AR","Bronze","10",129.184693548387,"2016",10
"AR","Catastrophic","10",92.4993243243243,"2016",10
"AR","Gold","10",188.829211009174,"2016",10
"AR","Silver","10",163.236525423729,"2016",10
"AZ","Bronze","10",135.304727272727,"2016",10
"AZ","Catastrophic","10",103.194047619048,"2016",10
"AZ","Gold","10",187.909159891599,"2016",10
"AZ","Platinum","10",158.941355932203,"2016",10
"AZ","Silver","10",162.564720357942,"2016",10
"DE","Bronze","10",127.83,"2016",10
"DE","Catastrophic","10",93.8,"2016",10
"DE","Gold","10",180.374444444444,"2016",10
"DE","Platinum","10",209.53,"2016",10
"DE","Silver","10",151.73,"2016",10
"FL","Bronze","10",134.618057040998,"2016",10
"FL","Catastrophic","10",106.32524822695,"2016",10
"FL","Gold","10",175.158965517241,"2016",10
"FL","Platinum","10",191.481414427157,"2016",10
"FL","Silver","10",158.074334038055,"2016",10
"GA","Bronze","10",142.201497405486,"2016",10
"GA","Catastrophic","10",105.682821428571,"2016",10
"GA","Gold","10",207.884096692112,"2016",10
"GA","Platinum","10",163.815053763441,"2016",10
"GA","Silver","10",170.410570032573,"2016",10
"IA","Bronze","10",116.449642004773,"2016",10
"IA","Catastrophic","10",93.5832762836186,"2016",10
"IA","Gold","10",163.833055954089,"2016",10
"IA","Platinum","10",196.354505119454,"2016",10
"IA","Silver","10",144.734769775679,"2016",10
"IL","Bronze","10",118.306954365079,"2016",10
"IL","Catastrophic","10",94.3933121019108,"2016",10
"IL","Gold","10",181.064894545455,"2016",10
"IL","Platinum","10",197.4884,"2016",10
"IL","Silver","10",157.368741633199,"2016",10
"IN","Bronze","10",136.715005181347,"2016",10
"IN","Catastrophic","10",108.277803030303,"2016",10
"IN","Gold","10",217.00677852349,"2016",10
"IN","Silver","10",168.718919288646,"2016",10
"KS","Bronze","10",103.069806378132,"2016",10
"KS","Catastrophic","10",74.8848703703704,"2016",10
"KS","Gold","10",148.454165694282,"2016",10
"KS","Platinum","10",181.639611650485,"2016",10
"KS","Silver","10",125.013931379557,"2016",10
"LA","Bronze","10",125.415370675453,"2016",10
"LA","Catastrophic","10",92.9816666666667,"2016",10
"LA","Gold","10",184.310078740157,"2016",10
"LA","Platinum","10",206.263111888112,"2016",10
"LA","Silver","10",163.790807248764,"2016",10
"ME","Bronze","10",148.564464285714,"2016",10
"ME","Catastrophic","10",119.1734375,"2016",10
"ME","Gold","10",227.750625,"2016",10
"ME","Silver","10",177.340625,"2016",10
"MI","Bronze","10",118.523240223464,"2016",10
"MI","Catastrophic","10",95.7049805447471,"2016",10
"MI","Gold","10",187.316402569593,"2016",10
"MI","Platinum","10",185.166666666667,"2016",10
"MI","Silver","10",157.342106339468,"2016",10
"MO","Bronze","10",126.564929396662,"2016",10
"MO","Catastrophic","10",87.7158620689655,"2016",10
"MO","Gold","10",199.421571753986,"2016",10
"MO","Silver","10",156.883522561863,"2016",10
"MS","Bronze","10",153.529106145251,"2016",10
"MS","Catastrophic","10",120.1405,"2016",10
"MS","Gold","10",218.966118012422,"2016",10
"MS","Platinum","10",173.875,"2016",10
"MS","Silver","10",184.896927374302,"2016",10
"MT","Bronze","10",110.986004464286,"2016",10
"MT","Catastrophic","10",99.6244642857143,"2016",10
"MT","Gold","10",155.220663265306,"2016",10
"MT","Platinum","10",153.947142857143,"2016",10
"MT","Silver","10",132.969071428571,"2016",10
"NC","Bronze","10",129.632072649573,"2016",10
"NC","Catastrophic","10",91.7080588235294,"2016",10
"NC","Gold","10",189.490929648241,"2016",10
"NC","Platinum","10",216.578828125,"2016",10
"NC","Silver","10",158.681406649616,"2016",10
"ND","Bronze","10",120.182,"2016",10
"ND","Catastrophic","10",96.9792666666667,"2016",10
"ND","Gold","10",164.7325,"2016",10
"ND","Silver","10",146.748,"2016",10
"NE","Bronze","10",121.462022667829,"2016",10
"NE","Catastrophic","10",88.1470070422535,"2016",10
"NE","Gold","10",160.627780678851,"2016",10
"NE","Platinum","10",156.113010752688,"2016",10
"NE","Silver","10",141.874639175258,"2016",10
"NH","Bronze","10",119.108,"2016",10
"NH","Catastrophic","10",95.24,"2016",10
"NH","Gold","10",177.67,"2016",10
"NH","Silver","10",143.866666666667,"2016",10
"NJ","Bronze","10",167.127903225806,"2016",10
"NJ","Catastrophic","10",131.879879518072,"2016",10
"NJ","Gold","10",221.876290322581,"2016",10
"NJ","Platinum","10",289.63,"2016",10
"NJ","Silver","10",185.433392857143,"2016",10
"OH","Bronze","10",130.792356979405,"2016",10
"OH","Catastrophic","10",93.0632945736434,"2016",10
"OH","Gold","10",182.434391304348,"2016",10
"OH","Platinum","10",141.01,"2016",10
"OH","Silver","10",155.959663212435,"2016",10
"OK","Bronze","10",100.873208633094,"2016",10
"OK","Catastrophic","10",87.7232369942196,"2016",10
"OK","Gold","10",159.302209302326,"2016",10
"OK","Platinum","10",189.276439393939,"2016",10
"OK","Silver","10",128.207615606936,"2016",10
"PA","Bronze","10",115.454959742351,"2016",10
"PA","Catastrophic","10",90.013309352518,"2016",10
"PA","Gold","10",156.508759213759,"2016",10
"PA","Platinum","10",162.010320855615,"2016",10
"PA","Silver","10",132.715926940639,"2016",10
"SC","Bronze","10",131.285114285714,"2016",10
"SC","Catastrophic","10",115.791052631579,"2016",10
"SC","Gold","10",180.977704918033,"2016",10
"SC","Silver","10",155.485812720848,"2016",10
"SD","Bronze","10",161.952651515152,"2016",10
"SD","Catastrophic","10",119.140404040404,"2016",10
"SD","Gold","10",221.98297979798,"2016",10
"SD","Platinum","10",194.933484848485,"2016",10
"SD","Silver","10",181.351655011655,"2016",10
"TN","Bronze","10",91.7844128113879,"2016",10
"TN","Catastrophic","10",102.382826086957,"2016",10
"TN","Gold","10",154.29603268945,"2016",10
"TN","Platinum","10",182.125114155251,"2016",10
"TN","Silver","10",119.49145661157,"2016",10
"TX","Bronze","10",108.238952141058,"2016",10
"TX","Catastrophic","10",103.133983957219,"2016",10
"TX","Gold","10",171.058710289237,"2016",10
"TX","Platinum","10",160.772,"2016",10
"TX","Silver","10",142.897810120914,"2016",10
"UT","Bronze","10",113.519519038076,"2016",10
"UT","Catastrophic","10",102.599043478261,"2016",10
"UT","Gold","10",157.14732718894,"2016",10
"UT","Platinum","10",120.95,"2016",10
"UT","Silver","10",137.754622356495,"2016",10
"VA","Bronze","10",375.288758901322,"2016",10
"VA","Catastrophic","10",374.591444241316,"2016",10
"VA","Gold","10",363.951839622642,"2016",10
"VA","Platinum","10",234.33,"2016",10
"VA","Silver","10",302.792206119163,"2016",10
"WI","Bronze","10",137.047925581395,"2016",10
"WI","Catastrophic","10",110.318847736626,"2016",10
"WI","Gold","10",205.557441860465,"2016",10
"WI","Platinum","10",256.428488888889,"2016",10
"WI","Silver","10",164.20879501385,"2016",10
"WV","Bronze","10",113.641212121212,"2016",10
"WV","Catastrophic","10",102.223818181818,"2016",10
"WV","Gold","10",164.241818181818,"2016",10
"WV","Silver","10",135.801454545455,"2016",10
"WY","Bronze","10",194.105326086957,"2016",10
"WY","Catastrophic","10",176.89847826087,"2016",10
"WY","Gold","10",246.542347826087,"2016",10
"WY","Platinum","10",266.209347826087,"2016",10
"WY","Silver","10",217.042173913043,"2016",10
"AK","Bronze","21",283.106100795756,"2016",21
"AK","Catastrophic","21",225,"2016",21
"AK","Gold","21",394.814655172414,"2016",21
"AK","Silver","21",341.949602122016,"2016",21
"AL","Bronze","21",152.109285714286,"2016",21
"AL","Catastrophic","21",130.766857142857,"2016",21
"AL","Gold","21",242.727080291971,"2016",21
"AL","Platinum","21",290.097,"2016",21
"AL","Silver","21",193.049489051095,"2016",21
"AR","Bronze","21",203.441370967742,"2016",21
"AR","Catastrophic","21",145.669121621622,"2016",21
"AR","Gold","21",297.371229357798,"2016",21
"AR","Silver","21",257.069173728814,"2016",21
"AZ","Bronze","21",213.097490909091,"2016",21
"AZ","Catastrophic","21",162.437619047619,"2016",21
"AZ","Gold","21",295.956829268293,"2016",21
"AZ","Platinum","21",250.302372881356,"2016",21
"AZ","Silver","21",256.014966442953,"2016",21
"DE","Bronze","21",201.31,"2016",21
"DE","Catastrophic","21",147.72,"2016",21
"DE","Gold","21",284.054444444444,"2016",21
"DE","Platinum","21",329.97,"2016",21
"DE","Silver","21",238.95,"2016",21
"FL","Bronze","21",211.992468805704,"2016",21
"FL","Catastrophic","21",167.459078014184,"2016",21
"FL","Gold","21",275.840086206897,"2016",21
"FL","Platinum","21",301.545459688826,"2016",21
"FL","Silver","21",248.936349541931,"2016",21
"GA","Bronze","21",223.940252038547,"2016",21
"GA","Catastrophic","21",166.40225,"2016",21
"GA","Gold","21",327.346730279898,"2016",21
"GA","Platinum","21",258.000430107527,"2016",21
"GA","Silver","21",268.351848534202,"2016",21
"IA","Bronze","21",183.386133651551,"2016",21
"IA","Catastrophic","21",147.375207823961,"2016",21
"IA","Gold","21",258.005093256815,"2016",21
"IA","Platinum","21",309.219385665529,"2016",21
"IA","Silver","21",227.929185360094,"2016",21
"IL","Bronze","21",186.316626984127,"2016",21
"IL","Catastrophic","21",148.650732484076,"2016",21
"IL","Gold","21",285.141265454545,"2016",21
"IL","Platinum","21",311.0116,"2016",21
"IL","Silver","21",247.829912985274,"2016",21
"IN","Bronze","21",215.30896373057,"2016",21
"IN","Catastrophic","21",170.530757575758,"2016",21
"IN","Gold","21",341.752125279642,"2016",21
"IN","Silver","21",265.708098495212,"2016",21
"KS","Bronze","21",162.315216400911,"2016",21
"KS","Catastrophic","21",117.928092592593,"2016",21
"KS","Gold","21",233.786779463244,"2016",21
"KS","Platinum","21",286.046359223301,"2016",21
"KS","Silver","21",196.872666190136,"2016",21
"LA","Bronze","21",197.504365733114,"2016",21
"LA","Catastrophic","21",146.430784313725,"2016",21
"LA","Gold","21",290.250094488189,"2016",21
"LA","Platinum","21",324.822762237762,"2016",21
"LA","Silver","21",257.938352553542,"2016",21
"ME","Bronze","21",233.959821428571,"2016",21
"ME","Catastrophic","21",187.676875,"2016",21
"ME","Gold","21",358.6625,"2016",21
"ME","Silver","21",279.2775,"2016",21
"MI","Bronze","21",186.651368715084,"2016",21
"MI","Catastrophic","21",150.715564202335,"2016",21
"MI","Gold","21",294.986359743041,"2016",21
"MI","Platinum","21",291.6,"2016",21
"MI","Silver","21",247.784478527607,"2016",21
"MO","Bronze","21",199.315263157895,"2016",21
"MO","Catastrophic","21",138.136108374384,"2016",21
"MO","Gold","21",314.050296127563,"2016",21
"MO","Silver","21",247.058238719068,"2016",21
"MS","Bronze","21",241.783463687151,"2016",21
"MS","Catastrophic","21",189.19675,"2016",21
"MS","Gold","21",344.834968944099,"2016",21
"MS","Platinum","21",273.8075,"2016",21
"MS","Silver","21",291.180698324022,"2016",21
"MT","Bronze","21",174.767477678571,"2016",21
"MT","Catastrophic","21",156.810833333333,"2016",21
"MT","Gold","21",244.434693877551,"2016",21
"MT","Platinum","21",242.442857142857,"2016",21
"MT","Silver","21",209.3815,"2016",21
"NC","Bronze","21",204.145106837607,"2016",21
"NC","Catastrophic","21",144.423294117647,"2016",21
"NC","Gold","21",298.410753768844,"2016",21
"NC","Platinum","21",341.069140625,"2016",21
"NC","Silver","21",249.891611253197,"2016",21
"ND","Bronze","21",189.264,"2016",21
"ND","Catastrophic","21",152.7266,"2016",21
"ND","Gold","21",259.42375,"2016",21
"ND","Silver","21",231.1,"2016",21
"NE","Bronze","21",191.280017436792,"2016",21
"NE","Catastrophic","21",138.81323943662,"2016",21
"NE","Gold","21",252.956449086162,"2016",21
"NE","Platinum","21",245.845913978495,"2016",21
"NE","Silver","21",223.426597938144,"2016",21
"NH","Bronze","21",187.572,"2016",21
"NH","Catastrophic","21",149.99,"2016",21
"NH","Gold","21",279.795,"2016",21
"NH","Silver","21",226.563333333333,"2016",21
"NJ","Bronze","21",263.194032258065,"2016",21
"NJ","Catastrophic","21",207.685421686747,"2016",21
"NJ","Gold","21",349.411370967742,"2016",21
"NJ","Platinum","21",456.11,"2016",21
"NJ","Silver","21",292.016964285714,"2016",21
"OH","Bronze","21",205.971510297483,"2016",21
"OH","Catastrophic","21",146.556666666667,"2016",21
"OH","Gold","21",287.296282608696,"2016",21
"OH","Platinum","21",222.0375,"2016",21
"OH","Silver","21",245.604676165803,"2016",21
"OK","Bronze","21",158.855568345324,"2016",21
"OK","Catastrophic","21",138.175780346821,"2016",21
"OK","Gold","21",250.871744186046,"2016",21
"OK","Platinum","21",298.075757575758,"2016",21
"OK","Silver","21",201.913092485549,"2016",21
"PA","Bronze","21",181.858180354267,"2016",21
"PA","Catastrophic","21",141.794388489209,"2016",21
"PA","Gold","21",246.53542997543,"2016",21
"PA","Platinum","21",255.241818181818,"2016",21
"PA","Silver","21",209.065260273973,"2016",21
"SC","Bronze","21",206.748457142857,"2016",21
"SC","Catastrophic","21",182.348289473684,"2016",21
"SC","Gold","21",285.003401639344,"2016",21
"SC","Silver","21",244.859664310954,"2016",21
"SD","Bronze","21",255.045,"2016",21
"SD","Catastrophic","21",187.62,"2016",21
"SD","Gold","21",349.580012626263,"2016",21
"SD","Platinum","21",306.984545454545,"2016",21
"SD","Silver","21",285.59324009324,"2016",21
"TN","Bronze","21",144.542111506524,"2016",21
"TN","Catastrophic","21",161.231086956522,"2016",21
"TN","Gold","21",242.986835066865,"2016",21
"TN","Platinum","21",286.814863013699,"2016",21
"TN","Silver","21",188.174054752066,"2016",21
"TX","Bronze","21",170.437672544081,"2016",21
"TX","Catastrophic","21",162.43307486631,"2016",21
"TX","Gold","21",269.37457562826,"2016",21
"TX","Platinum","21",253.1935,"2016",21
"TX","Silver","21",225.032216748768,"2016",21
"UT","Bronze","21",143.153346693387,"2016",21
"UT","Catastrophic","21",129.384347826087,"2016",21
"UT","Gold","21",198.167764976959,"2016",21
"UT","Platinum","21",152.51,"2016",21
"UT","Silver","21",173.71333836858,"2016",21
"VA","Bronze","21",591.069094608342,"2016",21
"VA","Catastrophic","21",589.984241316271,"2016",21
"VA","Gold","21",573.176191037736,"2016",21
"VA","Platinum","21",369.025,"2016",21
"VA","Silver","21",476.938276972625,"2016",21
